Player,Team,Kills,Body Shot Kills,Entry Kills,Deaths,Entry Deaths,Round Wins,Plants,Points,Rounds,PPR
Lagonis,Liquid,5,2,1,6,0,7,2,37,9,4.111111111111111
Nesk,Liquid,4,1,0,5,0,7,0,18,9,2.0
Paluh,Liquid,11,5,2,4,1,7,0,54,9,6.0
Resetz,Liquid,8,6,1,6,0,7,0,32,9,3.5555555555555554
Maia,Liquid,10,3,2,7,2,7,0,40,9,4.444444444444445
Ask,Black Dragons,8,3,0,7,1,2,0,18,9,2.0
Loira,Black Dragons,3,1,2,9,2,2,0,-9,9,-1.0
Guto,Black Dragons,4,2,0,7,0,2,0,1,9,0.1111111111111111
Nuxga,Black Dragons,3,0,0,8,2,2,1,-1,9,-0.1111111111111111
Florio,Black Dragons,6,3,1,8,1,2,0,7,9,0.7777777777777778
Psycho,NiP,4,3,0,5,0,7,0,16,9,1.7777777777777777
Pino,NiP,12,6,1,3,0,7,0,61,9,6.777777777777778
Muzi,NiP,14,4,4,4,1,7,0,74,9,8.222222222222221
Wizard,NiP,1,1,0,7,2,7,0,-7,9,-0.7777777777777778
Kondz,NiP,8,4,1,5,0,7,2,53,9,5.888888888888889
Arthur,E1,2,0,0,9,2,4,0,-13,11,-1.1818181818181819
Flastry,E1,6,2,1,8,1,4,0,12,11,1.0909090909090908
Emptz,E1,4,2,0,9,1,4,0,-3,11,-0.2727272727272727
Stk,E1,9,7,0,7,1,4,0,23,11,2.090909090909091
Peres,E1,12,4,2,9,3,4,0,35,11,3.1818181818181817
Vitaking,FaZe,11,9,3,8,0,8,0,44,14,3.142857142857143
Handy,FaZe,13,8,3,8,1,8,0,53,14,3.7857142857142856
Cyber,FaZe,8,1,1,10,2,8,0,23,14,1.6428571428571428
Soulz,FaZe,9,7,1,10,2,8,0,22,14,1.5714285714285714
Kds,FaZe,10,5,0,8,1,8,0,35,14,2.5
Volpz,W7M,15,6,2,10,1,7,0,55,15,3.6666666666666665
Lobin,W7M,9,5,3,13,1,7,0,19,15,1.2666666666666666
Dash,W7M,5,1,0,12,3,7,0,-4,15,-0.26666666666666666
Dotz,W7M,10,4,0,9,1,7,2,47,15,3.1333333333333333
Dodez,W7M,11,4,2,12,2,7,0,29,15,1.9333333333333333
Lenda,Keyd Stars,9,3,3,10,2,8,0,30,15,2.0
Stemp,Keyd Stars,9,1,0,10,1,8,0,28,15,1.8666666666666667
Daffodil,Keyd Stars,7,5,1,10,1,8,0,16,15,1.0666666666666667
Hatez,Keyd Stars,20,9,3,9,1,8,0,84,15,5.6
Hornet,Keyd Stars,11,3,1,11,2,8,1,41,15,2.7333333333333334
Rare,MIBR,10,5,0,11,1,6,1,30,14,2.142857142857143
Gomes,MIBR,9,3,2,9,1,6,0,29,14,2.0714285714285716
Yektz,MIBR,6,4,3,12,2,6,0,4,14,0.2857142857142857
Semper,MIBR,10,5,0,10,3,6,0,21,14,1.5
Bullet,MIBR,8,5,1,8,1,6,0,23,14,1.6428571428571428
Herdz,Furia,8,1,2,8,2,7,0,29,11,2.6363636363636362
Kheyze,Furia,13,6,3,7,1,7,0,56,11,5.090909090909091
Jv92,Furia,10,3,2,6,0,7,0,47,11,4.2727272727272725
Felipox,Furia,7,5,0,5,0,7,0,29,11,2.6363636363636362
Nade,Furia,3,0,1,6,0,7,1,21,11,1.9090909090909092
Astro,Fluxo,6,3,1,7,1,2,0,10,9,1.1111111111111112
Lukid,Fluxo,9,5,1,8,1,2,0,20,9,2.2222222222222223
Rappz,Fluxo,3,2,0,8,1,2,0,-9,9,-1.0
Mitrix,Fluxo,4,2,1,7,2,2,0,-1,9,-0.1111111111111111
Hash,Fluxo,6,5,0,8,1,2,0,3,9,0.3333333333333333
